upper_folder,file_name,x_min,x_max,y_min,y_max
03077_market,00003.json,649.6487721210938,896.6487721210938,720.5773609882813,1080.0
03077_market,00004.json,883.6963795429688,1110.6963795429688,644.5773609882813,1080.0
03077_market,00005.json,1115.6487721210938,1274.6487721210938,578.0059422260742,962.0059422260742
03077_market,00006.json,1254.6487721210938,1408.6487721210938,533.5773609882813,925.5773609882813
03077_market,00007.json,1349.6487721210938,1497.6487721210938,503.57736098828127,878.5773609882813
03077_market,00008.json,1399.6487721210938,1521.6487721210938,462.57736098828127,806.5773609882813
03077_market,00009.json,1364.6487721210938,1478.6487721210938,423.57736098828127,751.5773609882813
03077_market,00010.json,1303.0027721210938,1417.8471721210938,387.65856098828135,685.4527609882814
03077_market,00011.json,1253.3133721210938,1354.803772121094,347.2419609882813,616.9927609882814
03077_market,00012.json,1191.8663721210935,1281.3381721210935,312.4347609882813,560.8191609882813
03077_market,00013.json,1092.9376721210938,1189.7541721210937,288.41926098828117,527.4558609882812
03077_market,00014.json,1000.3567721210936,1095.1701721210936,249.75156098828134,487.45276098828134
03077_market,00015.json,935.9841721210937,1018.7789721210936,235.57116098828124,448.56746098828125
03077_market,00016.json,896.2513721210939,965.6921721210938,219.1706609882813,413.4713609882813
03077_market,00017.json,869.6521721210937,932.1521721210937,205.0900609882812,393.5900609882812
03077_market,00018.json,861.4748721210938,923.9748721210938,192.5215609882813,367.5215609882813
03077_market,00019.json,882.9531721210936,940.4531721210936,180.54946098828128,345.5494609882813
03077_market,00020.json,902.0715721210937,957.4906721210937,175.01256098828125,335.92826098828124
03077_market,00021.json,930.2854721210938,973.0182721210938,169.82286098828126,327.4000609882812
03077_market,00022.json,935.5836721210937,988.3319721210937,167.1055609882813,322.6796609882813
03077_market,00023.json,922.9841721210937,987.0833721210937,169.24506098828127,328.1576609882813
03077_market,00024.json,886.9407721210937,941.6921721210938,176.81666098828128,337.0646609882813
03077_market,00025.json,853.7169721210937,919.1515721210936,181.0807609882812,352.6796609882812
03077_market,00026.json,852.1056721210939,917.540272121094,191.23886098828126,372.8532609882812
03077_market,00027.json,857.2792721210938,927.3877721210938,208.5029609882813,402.1359609882813
03077_market,00028.json,887.3164721210937,969.4435721210937,224.90966098828125,427.89046098828123
03077_market,00029.json,963.2792721210938,1032.0523721210939,243.39416098828127,457.0581609882812
03077_market,00030.json,1044.8911721210936,1127.0182721210936,235.16446098828123,488.2227609882812
03077_market,00031.json,1139.872572121094,1240.0275721210942,295.20476098828124,531.5705609882813
03077_market,00032.json,1273.9810721210938,1390.8285721210937,325.91276098828115,575.6325609882812
03077_market,00033.json,1426.4627721210936,1520.6084721210937,354.77326098828127,620.5178609882812
03077_market,00034.json,1575.1453721210935,1675.3003721210935,390.4626609882813,668.8935609882813
03077_market,00035.json,1719.5743721210936,1863.7975721210935,425.19546098828124,710.9710609882812
03077_market,00001.json,195.22657212109377,280.6921721210938,166.11176098828133,379.1080609882813
03077_market,00002.json,196.51857212109383,296.00587212109383,167.77326098828138,399.46516098828135
03077_market,00003.json,306.31337212109366,374.41877212109364,173.5339609882812,399.8842609882812
03077_market,00004.json,414.16457212109356,509.6456721210936,189.4874609882813,426.5209609882813
03077_market,00005.json,533.9810721210937,652.8316721210937,206.24506098828135,451.2909609882813
03077_market,00006.json,687.6580721210937,801.1670721210937,225.57736098828127,480.63876098828126
03077_market,00007.json,854.1676721210936,906.9159721210935,241.82906098828127,507.5736609882813
10537_market,00006.json,1363.7446629726562,1399.7446629726562,134.9597499843751,268.4597499843751
10537_market,00007.json,1357.8035629726562,1413.3035629726562,143.69904998437514,285.69904998437516
10537_market,00008.json,1365.7539629726562,1420.5053629726563,151.75484998437508,297.31344998437504
10537_market,00009.json,1360.0832061507303,1423.0832061507303,159.83444647980716,321.3344464798072
10537_market,00010.json,1355.4154629726563,1424.8562629726564,174.00034998437508,342.92844998437505
10537_market,00011.json,1346.4216629726561,1419.2009629726563,191.77034998437506,366.04004998437506
10537_market,00012.json,1341.6448629726565,1418.4303629726564,203.94144998437505,389.56204998437505
10537_market,00013.json,1352.760162972656,1426.874862972656,218.69594998437503,417.67054998437504
10537_market,00014.json,1340.6265629726563,1414.1265629726563,238.577849984375,451.077849984375
10537_market,00015.json,1304.4154629726563,1395.8903629726562,266.571949984375,500.266949984375
10537_market,00016.json,1264.7043629726568,1370.2009629726567,297.96004998437513,555.0245499843751
10537_market,00017.json,1213.7756629726564,1328.6200629726566,342.0747499843751,623.176449984375
10537_market,00018.json,1169.1110629726563,1306.1110629726563,388.0902499843751,692.0902499843751
10537_market,00019.json,1157.1110629726563,1295.1110629726563,439.0902499843751,776.0902499843751
10537_market,00020.json,1105.1110629726563,1259.1110629726563,501.0902499843751,890.0902499843751
10537_market,00021.json,1044.1110629726563,1238.1110629726563,597.0902499843751,1049.090249984375
10537_market,00022.json,933.1110629726563,1129.1110629726563,737.0902499843751,1080.0
10537_market,00023.json,773.1110629726563,957.1110629726563,932.0902499843751,1080.0
10537_market,00003.json,95.11106297265633,302.1110629726563,534.0902499843751,973.0902499843751
10537_market,00004.json,395.1110629726563,610.1110629726563,530.0902499843751,945.0902499843751
10537_market,00005.json,694.1110629726563,891.1110629726563,539.0902499843751,941.0902499843751
10537_market,00006.json,991.1110629726563,1158.1110629726563,543.0902499843751,941.0902499843751
10537_market,00007.json,1246.1110629726563,1413.1110629726563,543.0902499843751,962.0902499843751
10537_market,00008.json,1430.1110629726563,1612.1110629726563,537.655649984375,897.0902499843751
10537_market,00009.json,1596.5555314863282,1751.5555314863282,531.0902499843751,883.0902499843751
10537_market,00010.json,1662.1110629726563,1837.1110629726563,535.0902499843751,876.0902499843751
10537_market,00001.json,167.11416297265635,227.61416297265635,98.7579499843751,261.7579499843751
10537_market,00002.json,157.62066297265636,232.40306297265636,95.70524998437513,264.6333499843751
10537_market,00003.json,237.41856297265633,310.86556297265633,107.76724998437504,270.01834998437505
10537_market,00004.json,326.9526629726564,398.4526629726564,114.57164998437506,281.0716499843751
10537_market,00005.json,434.3004629726563,510.8004629726563,124.28274998437507,298.2827499843751
10537_market,00006.json,548.5549629726565,602.6386629726564,134.73624998437515,317.68604998437513
10537_market,00008.json,752.0490629726563,825.4960629726563,165.73004998437506,361.36614998437506
10537_market,00009.json,838.1203629726563,923.5859629726563,183.6091499843751,387.2576499843751
10537_market,00010.json,948.2508629726563,1041.2508629726563,202.24554998437503,410.24554998437503
03073_market,00001.json,1421.6487721210938,1534.6487721210938,86.57736098828127,308.57736098828127
03073_market,00002.json,1419.6487721210938,1520.6487721210938,80.57736098828127,301.57736098828127
03073_market,00004.json,1071.6487721210938,1172.6487721210938,41.57736098828127,256.57736098828127
03073_market,00005.json,904.6487721210938,1002.6487721210938,71.57736098828127,306.57736098828127
03073_market,00006.json,697.6487721210938,807.6487721210938,104.57736098828127,354.57736098828127
03073_market,00007.json,507.49067212109406,625.673572121094,141.67096098828122,379.37216098828117
03073_market,00008.json,345.92217212109375,511.51177212109377,189.02806098828128,428.0646609882813
03073_market,00009.json,201.1676721210938,337.3784721210938,267.4006609882813,467.71066098828123
03073_market,00009.json,1226.8322721210939,1274.528979542969,124.43786098828124,249.96546098828125
03073_market,00010.json,1265.7744795429687,1313.1811795429687,111.14896098828123,250.03056098828122
03073_market,00013.json,765.8606795429687,843.9815795429688,301.83836098828124,524.8501609882812
03073_market,00014.json,683.6487721210938,776.6487721210938,333.57736098828127,585.5773609882813
03073_market,00015.json,584.6963795429688,694.6963795429688,377.57736098828127,673.5773609882813
03073_market,00016.json,469.64877212109377,594.6487721210938,435.57736098828127,767.5773609882813
03073_market,00017.json,319.64877212109377,451.64877212109377,525.5773609882813,824.5773609882813
03073_market,00003.json,103.64877212109377,317.64877212109377,824.5773609882813,1080.0
03073_market,00004.json,542.6487721210938,785.6487721210938,674.5773609882813,1080.0
03073_market,00005.json,868.6487721210938,1107.6487721210938,583.5773609882813,1080.0
03073_market,00006.json,1154.6487721210938,1344.6487721210938,527.5773609882813,994.5773609882813
03073_market,00007.json,1372.6487721210938,1548.6487721210938,488.57736098828127,902.5773609882813
03073_market,00008.json,1647.6487721210938,1756.6487721210938,480.57736098828127,820.5773609882813
03073_market,00009.json,1814.6487721210938,1920.0,539.5773609882813,814.5773609882813
03073_market,00003.json,238.23277212109375,304.33507212109373,164.51536098828126,356.81296098828125
03073_market,00004.json,408.2730721210937,470.3691721210937,176.84146098828126,388.5023609882813
03073_market,00005.json,587.9376721210938,665.3908721210937,192.50296098828127,447.5643609882813
03061_market,00001.json,1214.8695602578123,1294.8695602578123,7.540600000000012,233.20107270898438
03061_market,00002.json,1213.8695602578123,1301.8695602578123,7.418479935546884,234.41847993554688
03061_market,00003.json,1174.7114602578122,1252.1646602578123,24.91257993554691,256.60447993554686
03061_market,00004.json,1065.4318602578123,1164.9191602578123,24.719779935546867,265.7594799355469
03061_market,00005.json,985.9935602578123,1080.8069602578123,37.04277993554689,288.09797993554685
03061_market,00006.json,942.8695602578123,1024.8695602578123,61.418479935546884,306.4184799355469
03061_market,00007.json,887.8695602578123,1002.0836999999999,69.08307993554689,332.0830799355469
03061_market,00008.json,816.8695602578123,962.8695602578123,110.41847993554688,390.4184799355469
03061_market,00009.json,743.8695602578123,899.8695602578123,171.41847993554688,497.4184799355469
03061_market,00010.json,688.8695602578123,880.8695602578123,265.4184799355469,579.4184799355469
03061_market,00011.json,676.8695602578123,894.8695602578123,385.4184799355469,746.4184799355469
03061_market,00012.json,566.8695602578123,791.8695602578123,535.4184799355469,846.4184799355469
03061_market,00013.json,407.8695602578123,655.8695602578123,664.4184799355469,980.4184799355469
03061_market,00014.json,303.8695602578123,598.8695602578123,726.4184799355469,992.4184799355469
03061_market,00005.json,1382.5186602578121,1424.5837602578122,80.33167993554687,211.20087993554685
03061_market,00015.json,1373.8695602578123,1438.8695602578123,107.41847993554688,257.4184799355469
03061_market,00016.json,1388.8695602578123,1467.8695602578123,112.41847993554688,263.4184799355469
03061_market,00017.json,1382.503160257812,1457.953260257812,116.81897993554689,281.0731799355469
03061_market,00018.json,1356.2080602578121,1424.313460257812,122.60507993554688,286.1915799355468
03061_market,00019.json,1352.0406602578123,1429.4938602578122,109.84747993554689,293.46497993554686
03061_market,00020.json,1346.8695602578123,1435.8695602578123,133.41847993554688,310.4184799355469
03061_market,00021.json,1348.8695602578123,1434.8695602578123,129.41847993554688,320.4184799355469
03061_market,00022.json,1350.8695602578123,1440.8695602578123,133.41847993554688,336.4184799355469
03061_market,00023.json,1354.8695602578123,1452.8695602578123,151.41847993554688,350.4184799355469
03061_market,00024.json,1372.8695602578123,1475.8695602578123,151.41847993554688,367.4184799355469
03061_market,00025.json,1390.8695602578123,1481.8695602578123,169.41847993554688,382.4184799355469
03061_market,00026.json,1392.6804602578122,1490.832360257812,180.07687993554688,397.7470799355469
03061_market,00027.json,1395.369560257812,1503.369560257812,189.4262227392012,425.4262227392012
03061_market,00028.json,1384.574460257812,1505.4281602578121,197.62677993554678,446.01117993554675
03061_market,00029.json,1349.8695602578123,1468.8695602578123,208.41847993554688,479.4184799355469
03061_market,00030.json,1317.5341602578123,1439.5341602578123,232.15559999999988,506.75077993554686
03061_market,00031.json,1282.8013602578121,1425.0214602578121,257.26347993554685,545.7098799355468
03061_market,00032.json,1230.8695602578123,1372.8695602578123,276.4184799355469,577.4184799355469
03061_market,00033.json,1166.7145602578123,1303.5930602578123,305.8350799355469,633.6757799355469
03061_market,00034.json,1083.8695602578123,1235.8695602578123,335.4184799355469,658.4184799355469
03061_market,00035.json,984.3754602578123,1156.3754602578124,371.1915799355469,717.1915799355469
03061_market,00036.json,865.8695602578123,1003.8695602578123,400.4184799355469,766.4184799355469
03061_market,00037.json,724.8819602578124,878.8819602578124,432.334779935547,814.334779935547
03061_market,00038.json,599.8695602578123,782.8695602578123,475.4184799355469,858.4184799355469
03061_market,00039.json,457.34756025781235,638.0,518.7538799355472,915.7538799355472
03061_market,00040.json,293.8695602578123,468.8695602578123,579.4184799355469,947.4184799355469
03061_market,00001.json,190.86956025781228,388.8695602578123,839.4184799355469,1080.0
03061_market,00002.json,201.86956025781228,394.8695602578123,834.4184799355469,1080.0
03061_market,00003.json,373.8695602578123,583.8695602578123,742.4184799355469,1080.0
03061_market,00004.json,564.8695602578123,804.8695602578123,672.4184799355469,1080.0
03061_market,00005.json,777.8695602578123,1015.8695602578123,622.4184799355469,1080.0
03061_market,00006.json,914.8695602578123,1164.8695602578123,581.4184799355469,1080.0
03061_market,00007.json,1050.8695602578123,1279.8695602578123,531.4184799355469,1011.4184799355469
03061_market,00008.json,1207.8695602578123,1406.8695602578123,503.4184799355469,970.4184799355469
03061_market,00009.json,1329.8695602578123,1520.8695602578123,478.4184799355469,900.4184799355469
03061_market,00010.json,1419.4318602578123,1616.8695602578123,463.4184799355469,853.4184799355469
03061_market,00011.json,1554.8695602578123,1748.8695602578123,452.4184799355469,833.4184799355469
03061_market,00012.json,1707.8695602578123,1870.8695602578123,456.4184799355469,823.4184799355469
03061_market,00013.json,1840.4347801289061,1920.0,506.4184799355469,808.4184799355469
03061_market,00001.json,172.86956025781228,270.8695602578123,129.41847993554688,364.4184799355469
03061_market,00002.json,162.86956025781228,271.8695602578123,128.41847993554688,368.4184799355469
03061_market,00003.json,191.86956025781228,301.8695602578123,139.41847993554688,387.4184799355469
03061_market,00004.json,251.86956025781228,346.8695602578123,149.41847993554688,407.4184799355469
03061_market,00005.json,314.8695602578123,414.8695602578123,160.31369999999998,422.8137
03061_market,00006.json,394.27936025781224,498.44056025781225,172.01177993554685,441.0948799355468
03061_market,00007.json,492.8695602578123,583.8695602578123,186.41847993554688,462.4184799355469
03061_market,00008.json,602.0034602578121,690.1398602578121,189.1580799355469,468.9243799355469
03061_market,00009.json,687.8695602578123,802.8695602578123,205.41847993554688,484.4184799355469
03061_market,00010.json,797.4628602578123,881.5930602578123,210.6329799355469,498.4116799355469
06279_market,00001.json,835.0803629726564,896.5803629726564,228.40394998437512,389.9039499843751
06279_market,00002.json,833.0149629726563,895.1110629726564,229.73004998437509,391.3134499843751
06279_market,00003.json,793.3658629726563,846.7818629726563,233.68664998437504,405.28554998437505
06279_market,00004.json,746.4027629726564,813.4027629726564,251.8388499843751,438.8388499843751
06279_market,00005.json,699.1141629726563,774.5642629726563,274.69904998437505,475.009049984375
06279_market,00006.json,646.0487629726562,722.5487629726562,294.460049984375,504.460049984375
06279_market,00007.json,585.7570629726564,670.2570629726564,315.0654499843751,530.5654499843752
06279_market,00008.json,528.2009629726563,616.3373629726564,343.1218499843751,582.8261499843751
06279_market,00009.json,448.7539629726564,542.8996629726564,372.9538499843751,626.6798499843751
06279_market,00010.json,382.5177629726563,483.34046297265627,408.0127499843751,670.4188499843751
06279_market,00011.json,290.1203629726563,426.33116297265633,454.761049984375,743.8751499843752
06279_market,00003.json,739.1110629726563,902.1110629726563,959.0902499843751,1080.0
06279_market,00004.json,1003.1110629726563,1227.1110629726563,804.0902499843751,1080.0
06279_market,00005.json,1208.1110629726563,1393.1110629726563,701.0902499843751,1080.0
06279_market,00006.json,1323.1110629726563,1507.1110629726563,623.0902499843751,1080.0
06279_market,00007.json,1436.1110629726563,1588.1110629726563,553.0902499843751,1000.0902499843751
06279_market,00008.json,1498.1110629726563,1666.1110629726563,507.0902499843751,906.0902499843751
06279_market,00009.json,1584.1110629726563,1732.1110629726563,480.0902499843751,846.0902499843751
06279_market,00010.json,1691.1110629726563,1820.1110629726563,456.0902499843751,797.0902499843751
06279_market,00011.json,1850.1110629726563,1920.0,474.7024,747.0902499843751
06279_market,00003.json,205.35482837342133,330.8824283734213,199.7393499843751,469.4901499843751
06279_market,00004.json,374.68826297265633,506.22516297265634,213.27064998437504,489.698449984375
06279_market,00005.json,507.3720629726563,628.8934629726564,223.7145499843751,514.8317499843752
06279_market,00006.json,674.1110629726563,808.1110629726563,243.09024998437508,547.0902499843751
06279_market,00007.json,858.2753629726562,969.7812629726564,261.69594998437503,574.847249984375
06279_market,00008.json,1015.0056629726564,1132.0056629726564,275.94764998437506,566.9476499843751
00005_market,00001.json,337.88840000000005,614.9839,656.2331,921.31
00005_market,00002.json,331.2894999999993,609.0526999999993,655.7265999999997,923.4742999999997
00005_market,00003.json,315.5932999999998,594.6918999999998,656.2858000000001,927.3720000000001
00005_market,00004.json,306.25789999999995,553.9746,765.0681999999997,934.6639999999998
00005_market,00006.json,790.0,862.0,281.0,534.0
00005_market,00007.json,747.6800999999998,827.1363999999999,295.87350000000015,528.9008000000001
00005_market,00008.json,704.4531999999999,789.9187999999999,317.33290000000005,574.3974000000001
00005_market,00009.json,645.0465,747.2046,337.75509999999997,598.8258
00005_market,00010.json,588.3794000000001,703.8915000000002,358.9689999999998,634.0613999999998
00005_market,00011.json,532.3415999999997,655.8660999999997,381.9416999999998,691.0867999999998
00005_market,00012.json,479.7173000000001,591.2232000000001,405.19280000000015,723.6857000000001
00005_market,00013.json,388.0,506.2113999999998,437.84810000000016,775.0
06267_market,00003.json,831.9870629726563,894.7508629726563,234.1243499843751,399.0462499843751
06267_market,00004.json,784.8717629726561,843.3717629726561,246.67674998437508,426.6767499843751
06267_market,00005.json,727.3655629726566,790.3655629726566,262.0840499843751,452.5840499843751
06267_market,00006.json,688.3844629726563,764.5022629726562,279.680449984375,476.65194998437505
06267_market,00007.json,651.3906629726563,754.8841629726562,300.36984998437504,513.3661499843749
06267_market,00008.json,619.0273629726563,716.5115629726563,321.96934998437507,545.6488499843751
06267_market,00009.json,581.1482629726563,663.9430629726562,346.624649984375,583.658149984375
06267_market,00010.json,495.20746297265634,599.2074629726563,380.79204998437507,639.2920499843751
06267_market,00011.json,406.48056297265634,516.6510629726563,423.2427499843751,700.3382499843751
06267_market,00012.json,317.4402629726563,425.60766297265627,466.56574998437503,767.030749984375
06267_market,00013.json,200.11106297265633,321.1110629726563,514.0902499843751,839.0902499843751
06267_market,00004.json,662.1110629726563,801.1110629726563,975.0902499843751,1080.0
06267_market,00005.json,908.1110629726563,1164.1110629726563,820.0902499843751,1080.0
06267_market,00006.json,1177.1110629726563,1390.1110629726563,708.0902499843751,1080.0
06267_market,00007.json,1349.1110629726563,1547.1110629726563,626.0902499843751,1080.0
06267_market,00008.json,1484.1110629726563,1683.1110629726563,575.0902499843751,1009.0902499843751
06267_market,00009.json,1598.1110629726563,1775.1110629726563,540.0902499843751,936.0902499843751
06267_market,00010.json,1752.9932629726568,1920.0,530.6680499843751,893.6680499843751
06267_market,00003.json,139.34106297265632,239.49606297265632,177.56574998437497,428.620949984375
06267_market,00004.json,239.17306297265634,340.6634629726563,193.38224998437505,460.46224998437503
06267_market,00005.json,366.35966297265634,486.5456629726564,207.55024998437506,486.64884998437503
06267_market,00006.json,511.32836297265635,625.3283629726564,222.7765499843751,504.7765499843751
06267_market,00007.json,659.9027629726562,779.4210629726562,239.876349984375,531.661249984375
06267_market,00008.json,823.7260629726563,941.2412629726564,263.59984998437506,553.381649984375
06267_market,00009.json,1006.8624629726563,1130.8624629726564,296.0561499843751,578.0561499843751
06275_market,00001.json,822.4650629726565,889.2350629726565,226.86084998437508,420.49384998437506
06275_market,00002.json,816.5208629726566,885.2939629726566,225.23654998437507,408.8540499843751
06275_market,00003.json,789.1451629726563,861.9244629726563,237.9755499843751,414.24834998437507
06275_market,00004.json,759.6578629726562,826.4278629726562,253.68604998437507,446.6513499843751
06275_market,00005.json,723.6764629726564,804.6764629726564,266.6463499843752,456.1463499843752
06275_market,00006.json,692.4247629726563,773.8841629726562,285.55644998437515,501.8912499843751
06275_market,00007.json,657.5394629726562,741.0019629726562,302.5874499843751,528.9377499843752
06275_market,00008.json,601.5994559635205,685.0994559635205,324.5972141898566,553.5972141898566
06275_market,00009.json,544.9867629726564,630.9867629726564,349.975249984375,601.9752499843751
06275_market,00010.json,480.7235629726563,582.8816629726562,376.87384998437494,645.9569499843749
06275_market,00011.json,419.1581629726562,531.9994629726561,409.98794998437495,694.4281499843748
06275_market,00012.json,368.44026297265634,500.64486297265637,442.96934998437507,734.7542499843751
06275_market,00013.json,307.11416297265635,438.6510629726564,485.7579499843751,822.278749984375
06275_market,00014.json,215.9089629726563,344.7750629726563,532.714549984375,863.893749984375
06275_market,00001.json,168.11106297265633,310.1110629726563,975.0451249921875,1080.0
06275_market,00002.json,183.11106297265633,324.1110629726563,969.0902499843751,1080.0
06275_market,00003.json,410.2821629726563,581.2133629726563,861.6649499843751,1080.0
06275_market,00004.json,706.1110629726563,884.1110629726563,781.0902499843751,1080.0
06275_market,00005.json,947.1110629726563,1120.1110629726563,718.0902499843751,1080.0
06275_market,00006.json,1138.1110629726563,1310.1110629726563,667.0902499843751,1080.0
06275_market,00007.json,1325.1110629726563,1480.1110629726563,618.0902499843751,1080.0
06275_market,00008.json,1438.1110629726563,1634.1110629726563,592.0902499843751,1080.0
06275_market,00009.json,1555.4929629726564,1748.4929629726564,585.6308499843751,1041.6308499843751
06275_market,00010.json,1549.1110629726563,1734.1110629726563,584.0902499843751,1057.090249984375
06275_market,00011.json,1550.1110629726563,1727.1110629726563,590.0902499843751,1059.090249984375
06275_market,00012.json,1575.1110629726563,1783.1110629726563,577.0902499843751,1039.090249984375
06275_market,00013.json,1655.1110629726563,1839.1110629726563,574.0902499843751,1044.090249984375
06275_market,00014.json,1717.1110629726563,1920.0,582.0902499843751,1011.0902499843751
06275_market,00016.json,1866.1110629726563,1920.0,652.0902499843751,957.0902499843751
06275_market,00017.json,1832.1110629726563,1920.0,659.0902499843751,1026.090249984375
06275_market,00018.json,1839.5555314863282,1920.0,676.0902499843751,1005.0902499843751
06275_market,00019.json,1863.0149629726563,1920.0,719.2737499843751,1039.2737499843752
06275_market,00020.json,1864.054662972656,1920.0,750.4380499843751,1035.545949984375
06275_market,00023.json,1871.1110629726563,1920.0,677.0902499843751,1034.090249984375
06275_market,00024.json,1852.1110629726563,1920.0,662.0902499843751,1019.0902499843751
06275_market,00025.json,1839.1110629726563,1920.0,626.0902499843751,1012.0902499843751
06275_market,00026.json,1802.1110629726563,1920.0,603.0902499843751,919.0902499843751
06275_market,00027.json,1801.1110629726563,1920.0,557.0902499843751,927.0902499843751
06275_market,00028.json,1806.1110629726563,1920.0,520.0902499843751,924.0902499843751
06275_market,00029.json,1795.1110629726563,1920.0,528.0902499843751,915.0902499843751
06275_market,00030.json,1816.1110629726563,1920.0,533.0902499843751,915.0902499843751
06275_market,00031.json,1817.5555314863282,1920.0,533.0902499843751,918.0902499843751
06275_market,00032.json,1816.1110629726563,1920.0,565.0902499843751,918.0902499843751
06275_market,00033.json,1814.1110629726563,1920.0,575.0902499843751,917.0902499843751
06275_market,00034.json,1817.1110629726563,1920.0,574.0902499843751,918.0902499843751
06275_market,00035.json,1815.1110629726563,1920.0,526.0902499843751,917.0902499843751
06275_market,00036.json,1850.1110629726563,1920.0,581.0902499843751,898.0902499843751
06275_market,00037.json,1868.1110629726563,1920.0,601.0902499843751,844.0902499843751
06275_market,00001.json,221.52086297265635,319.67276297265636,177.67734998437504,436.07724998437504
06275_market,00002.json,220.47126297265632,330.6417629726563,177.29854998437506,433.695349984375
06275_market,00003.json,334.4247629726563,414.4247629726563,184.55924998437507,451.05924998437507
06275_market,00004.json,439.94956297265617,552.4495629726562,197.77994998437504,475.27994998437504
06275_market,00005.json,565.7756629726564,659.9213629726563,204.72694998437512,485.82864998437515
06275_market,00006.json,683.0614629726564,774.5363629726564,215.7083499843751,500.14854998437505
06275_market,00007.json,790.7787629726565,908.2939629726565,234.37914998437515,524.828649984375
06275_market,00008.json,925.5986629726563,998.3779629726563,247.40424998437513,551.2077499843751
06275_market,00014.json,1451.7973629726564,1552.7973629726564,257.3605499843751,555.3605499843751
06275_market,00015.json,1454.1110629726563,1554.1110629726563,333.0902499843751,585.0902499843751
06275_market,00029.json,1754.5555314863282,1873.5555314863282,397.0902499843751,680.0902499843751
06275_market,00030.json,1766.1110629726563,1909.1110629726563,412.0902499843751,738.0902499843751
06275_market,00031.json,1787.5555314863282,1920.0,396.0902499843751,708.0902499843751
06275_market,00032.json,1800.1110629726563,1920.0,391.0902499843751,726.0902499843751
06275_market,00033.json,1820.2159283734213,1920.0,394.17454998437506,689.965649984375
06275_market,00034.json,1832.1110629726563,1920.0,398.0902499843751,727.0902499843751
06275_market,00035.json,1837.5761283734214,1920.0,406.2985499843751,678.720149984375
06275_market,00036.json,1840.4929629726562,1920.0,402.0375499843751,665.3847499843752
06275_market,00037.json,1839.3379629726564,1920.0,403.385349984375,651.7114499843749
06275_market,00038.json,1827.0,1920.0,402.0902499843751,687.0902499843751
00009_market,00008.json,952.3725999999997,1024.4841999999996,0.0,162.48849999999993
00009_market,00009.json,957.5188999999996,1024.9565999999995,3.6850000000000733,197.9857000000001
00009_market,00010.json,919.6553000000001,1009.7948000000001,38.96400000000007,263.97890000000007
00009_market,00011.json,879.6584,971.801,55.36760000000004,270.367
00009_market,00012.json,817.6769999999999,924.509,83.10970000000016,315.46930000000015
00009_market,00013.json,706.2734,829.7979,115.86420000000004,360.9101
00009_market,00014.json,565.4997000000003,674.3348000000003,145.5690999999999,391.2826999999999
00009_market,00015.json,425.37259999999986,567.5926999999999,173.88899999999995,395.56539999999995
00009_market,00016.json,311.2889,449.5028,220.62799999999993,420.2702999999999
00009_market,00017.json,206.92369999999988,329.1127999999999,280.74270000000035,497.0775000000003
00009_market,00003.json,789.7545000000001,855.8568000000001,260.1773,457.1488
00009_market,00004.json,749.6645999999998,824.4469999999999,273.0068000000002,462.63360000000023
00009_market,00005.json,701.7638000000001,780.5524,292.783,491.08990000000006
00009_market,00006.json,660.3112000000002,751.1184000000002,308.6807,515.0
00009_market,00007.json,636.0056,722.1388999999999,332.31370000000004,555.3255
00009_market,00008.json,589.3323,692.8323,351.6646,589.1646000000001
00009_market,00009.json,521.0,612.0,383.0,627.0
00009_market,00010.json,458.2455,551.7235,421.4411,675.1670999999999
00009_market,00011.json,365.8356999999998,490.02789999999976,450.3447,730.111
00009_market,00012.json,275.00929999999994,415.8939999999999,496.9783,749.3688999999999
00009_market,00004.json,866.4035999999999,1068.049,909.8283000000002,1080.0
00009_market,00005.json,1019.7947999999996,1258.1636999999996,775.8288999999997,1080.0
00009_market,00006.json,1202.8666999999998,1417.8660999999997,681.6924999999997,1080.0
00009_market,00007.json,1295.5579999999993,1478.507799999999,616.5089999999991,1080.0
00009_market,00008.json,1380.0,1551.0,568.0,1000.0
00009_market,00009.json,1428.3279999999993,1621.2932999999994,527.6776000000001,908.9343000000001
00009_market,00010.json,1532.2299999999993,1687.1363999999994,501.1556000000003,857.7074000000002
00009_market,00011.json,1691.2591999999997,1822.7960999999998,503.6026000000001,837.4526000000001
00009_market,00001.json,1835.9578999999997,1920.0,208.5473999999998,443.5777999999998
00009_market,00002.json,1837.7297000000003,1920.0,208.49779999999987,443.52819999999986
00009_market,00003.json,1789.6250000000011,1885.106100000001,190.63449999999992,410.30779999999993
00009_market,00004.json,1720.0986,1814.9120000000003,170.2926,393.97209999999995
00009_market,00005.json,1634.7960999999996,1729.6094999999996,146.44819999999999,340.08119999999997
00009_market,00006.json,1581.9194,1655.3663999999999,129.94479999999996,318.23619999999994
00009_market,00007.json,1549.8370000000004,1597.2437000000004,118.44199999999996,308.7364999999999
00009_market,00003.json,227.4594,319.602,209.87289999999996,477.62059999999997
00009_market,00004.json,366.91380000000015,481.7582000000001,221.3608,491.11159999999995
00009_market,00005.json,509.6781999999998,597.8145999999998,230.504,509.6026
00009_market,00006.json,616.3385000000001,760.5617000000001,253.5313,536.6360999999999
00009_market,00007.json,796.1307999999999,929.0030999999999,269.9882,556.4314999999999
03071_market,00001.json,1184.2803795429686,1245.0410795429686,34.12106098828126,241.10806098828124
